size,model,embedding,tissue,seed,shuffled,rmse,r2,pcc
middle,lightgbm,onehot,Nerve_Tibial,510,no,0.863,-0.17,-0.13
middle,random forest,onehot,Nerve_Tibial,510,no,0.777,0.049,0.265
middle,knn,onehot,Nerve_Tibial,510,no,0.817,-0.05,-0.07
middle,svm,onehot,Nerve_Tibial,510,no,0.804,-0.01,0.056
large,xgboost,onehot,Nerve_Tibial,510,no,0.753,-0.13,0.115
large,lightgbm,onehot,Nerve_Tibial,510,no,0.794,-0.26,-0.27
large,random forest,onehot,Nerve_Tibial,510,no,0.719,-0.03,-0.03
large,knn,onehot,Nerve_Tibial,510,no,0.78,-0.22,-0.09
large,svm,onehot,Nerve_Tibial,510,no,0.712,-0.01,0.0
small,xgboost,onehot,Nerve_Tibial,1030,no,0.785,-0.23,-0.01
small,lightgbm,onehot,Nerve_Tibial,1030,no,0.808,-0.3,-0.37
small,random forest,onehot,Nerve_Tibial,1030,no,0.769,-0.18,-0.38
small,knn,onehot,Nerve_Tibial,1030,no,0.722,-0.04,-0.03
small,svm,onehot,Nerve_Tibial,1030,no,0.713,-0.01,-0.02
middle,xgboost,onehot,Nerve_Tibial,1030,no,0.909,-0.29,-0.21
middle,lightgbm,onehot,Nerve_Tibial,1030,no,0.881,-0.22,-0.21
middle,random forest,onehot,Nerve_Tibial,1030,no,0.81,-0.03,-0.04
middle,knn,onehot,Nerve_Tibial,1030,no,0.816,-0.04,-0.05
middle,svm,onehot,Nerve_Tibial,1030,no,0.804,-0.01,0.056
large,xgboost,onehot,Nerve_Tibial,1030,no,0.753,-0.13,0.115
large,lightgbm,onehot,Nerve_Tibial,1030,no,0.745,-0.11,-0.04
large,random forest,onehot,Nerve_Tibial,1030,no,0.711,-0.01,0.071
large,knn,onehot,Nerve_Tibial,1030,no,0.78,-0.22,-0.09
large,svm,onehot,Nerve_Tibial,1030,no,0.712,-0.01,0.0
small,xgboost,onehot,Nerve_Tibial,17,yes,0.885,-0.09,0.17
small,lightgbm,onehot,Nerve_Tibial,17,yes,0.855,-0.02,0.204
small,random forest,onehot,Nerve_Tibial,17,yes,0.801,0.101,0.326
small,knn,onehot,Nerve_Tibial,17,yes,0.849,-0.0,0.019
small,svm,onehot,Nerve_Tibial,17,yes,0.793,0.119,0.352
middle,xgboost,onehot,Nerve_Tibial,17,yes,0.634,0.221,0.518
middle,lightgbm,onehot,Nerve_Tibial,17,yes,0.649,0.185,0.484
middle,random forest,onehot,Nerve_Tibial,17,yes,0.62,0.256,0.513
middle,knn,onehot,Nerve_Tibial,17,yes,0.732,-0.03,0.055
middle,svm,onehot,Nerve_Tibial,17,yes,0.599,0.306,0.556
large,xgboost,onehot,Nerve_Tibial,17,yes,0.82,-0.0,0.273
large,lightgbm,onehot,Nerve_Tibial,17,yes,0.789,0.065,0.323
